SIPP,PickupDateFrom,PickupLocationCode,Duration,CurrentSellPrice,Netrate
HDMR,29/09/2023,Porto Airport,23,14.36,9.3
MCMR,29/09/2023,Porto Airport,23,14.16,8.7
MDMR,25/09/2023,Porto Airport,23,15.05,9
CGAR,25/09/2023,Porto Airport,23,32.18,26.3
CGAR,10/09/2023,Porto Airport,11,28.88,17
EDAR,11/09/2023,Porto Airport,23,31.48,25.3
HDMR,18/09/2023,Porto Airport,23,15.15,9.3
MCMR,18/09/2023,Porto Airport,23,14.95,8.7
CWMR,15/09/2023,Porto Airport,9,27.01,18
CGMR,15/09/2023,Porto Airport,9,17.92,13.8
HDMR,15/09/2023,Porto Airport,9,14.92,7
MCMR,15/09/2023,Porto Airport,9,14.72,6.6
CDMR,15/09/2023,Porto Airport,9,16.92,11
CGMR,18/09/2023,Porto Airport,9,17.01,13.8
DDMR,25/09/2023,Porto Airport,9,16.59,12
CDAR,18/09/2023,Porto Airport,9,26.54,16.5
DDMR,18/09/2023,Porto Airport,9,16.51,12
CWMR,18/09/2023,Porto Airport,9,24.62,18
CDMR,25/09/2023,Porto Airport,9,16.09,11
MDMR,18/09/2023,Porto Airport,9,13.91,6.8
CGAR,18/09/2023,Porto Airport,9,27.04,17
CGMR,22/09/2023,Porto Airport,9,17.49,13.8
CDAR,22/09/2023,Porto Airport,9,27.3,16.5
NBMH,2/09/2023,Porto Airport,22,15.32,8.8
HDMR,22/09/2023,Porto Airport,9,14.49,7
NBMH,2/09/2023,Porto Airport,17,15.32,8.5
MCMR,22/09/2023,Porto Airport,9,14.29,6.6
SFMR,10/09/2023,Porto Airport,13,21.38,16.6
NBMH,15/09/2023,Porto Airport,27,16.06,8.8
EDAR,15/09/2023,Porto Airport,27,26.31,25.3
MCMR,25/09/2023,Porto Airport,27,14.95,8.7
NBMH,18/09/2023,Porto Airport,27,14.85,8.8
NBMH,25/09/2023,Porto Airport,27,14.85,8.8
EDAR,18/09/2023,Porto Airport,27,20.27,25.3
MDMR,22/09/2023,Porto Airport,27,14.26,9
MDMR,15/09/2023,Porto Airport,27,16.26,9
CDAR,29/09/2023,Porto Airport,27,20.83,25.8
CGAR,15/09/2023,Porto Airport,27,27.31,26.3
CGAR,22/09/2023,Porto Airport,27,21.33,26.3
CWMR,1/09/2023,Porto Airport,8,27.01,18
CWMR,1/09/2023,Porto Airport,6,29.87,17.5
CWMR,1/09/2023,Porto Airport,16,25.74,23
CWMR,1/09/2023,Porto Airport,10,27.01,18
CWMR,1/09/2023,Porto Airport,25,25.74,22.3
MDMR,29/09/2023,Porto Airport,3,17.19,8.1
CGAR,29/09/2023,Porto Airport,3,34.37,18.8
DDMR,29/09/2023,Porto Airport,3,19.79,12.8
CWMR,29/09/2023,Porto Airport,2,48.53,22
CDAR,1/09/2023,Porto Airport,21,44.58,25.8
CDAR,1/09/2023,Porto Airport,28,44.58,26
CGMR,18/09/2023,Porto Airport,4,20.29,13.3
DDMR,25/09/2023,Porto Airport,4,19.37,12.3
CDAR,18/09/2023,Porto Airport,4,33.87,16
DDMR,18/09/2023,Porto Airport,4,19.79,12.3
CWMR,18/09/2023,Porto Airport,4,33.06,17.5
MDMR,18/09/2023,Porto Airport,4,17.19,7.3
CGAR,18/09/2023,Porto Airport,4,34.37,16.5
NBMH,25/09/2023,Porto Airport,4,16.57,7.1
CDAR,1/09/2023,Porto Airport,11,45.26,16.5
CDAR,1/09/2023,Porto Airport,18,44.58,21
CDAR,1/09/2023,Porto Airport,13,45.26,16.5
CDAR,1/09/2023,Porto Airport,7,45.26,16
CDAR,1/09/2023,Porto Airport,1,70.94,18.3
CDAR,1/09/2023,Porto Airport,19,44.58,21
CDAR,1/09/2023,Porto Airport,3,50.44,18.3
CWMR,1/09/2023,Porto Airport,28,25.74,24.3
CWMR,1/09/2023,Porto Airport,15,25.74,23
CWMR,1/09/2023,Porto Airport,9,27.01,18
CWMR,1/09/2023,Porto Airport,23,25.74,22.3
CWMR,1/09/2023,Porto Airport,11,27.01,18
CDMR,11/09/2023,Porto Airport,26,17.76,15.8
CDAR,6/09/2023,Porto Airport,12,41.88,16.5
CDAR,6/09/2023,Porto Airport,31,36.48,26
CDAR,6/09/2023,Porto Airport,10,41.88,16.5
CDAR,6/09/2023,Porto Airport,6,46.96,16
CDAR,6/09/2023,Porto Airport,29,36.48,26
CDAR,6/09/2023,Porto Airport,24,36.48,25.8
CDAR,6/09/2023,Porto Airport,25,36.48,25.8
CDMR,4/09/2023,Porto Airport,10,16.92,11
CDMR,4/09/2023,Porto Airport,7,16.92,11.3
CDMR,4/09/2023,Porto Airport,14,16.71,11
CDMR,4/09/2023,Porto Airport,3,18.81,11.8
CDMR,4/09/2023,Porto Airport,11,16.92,11
CDMR,4/09/2023,Porto Airport,4,18.81,11.3
CDMR,4/09/2023,Porto Airport,2,29.12,11.8
CDMR,4/09/2023,Porto Airport,8,16.92,11
CDMR,4/09/2023,Porto Airport,26,16.71,15.8
CDMR,4/09/2023,Porto Airport,31,16.71,16.6
CDMR,4/09/2023,Porto Airport,16,16.71,15.1
NBMH,4/09/2023,Porto Airport,23,14.41,8.8
NBMH,4/09/2023,Porto Airport,11,14.62,6.7
NBMH,4/09/2023,Porto Airport,21,14.41,8.8
NBMH,4/09/2023,Porto Airport,18,14.41,8.5
NBMH,4/09/2023,Porto Airport,27,14.41,8.8
CWMR,2/09/2023,Porto Airport,28,26.04,24.3
CWMR,2/09/2023,Porto Airport,15,26.04,23
CWMR,2/09/2023,Porto Airport,9,27.09,18
CDAR,6/09/2023,Porto Airport,22,36.48,25.8
CWMR,2/09/2023,Porto Airport,23,26.04,22.3
EDAR,11/09/2023,Porto Airport,2,46.99,16.5
CWMR,10/09/2023,Porto Airport,8,26.87,18
CDMR,18/09/2023,Porto Airport,23,17.15,15.8
CGAR,10/09/2023,Porto Airport,10,28.88,17
CGAR,10/09/2023,Porto Airport,30,31.57,26.8
NBMH,15/09/2023,Porto Airport,23,16.06,8.8
EDAR,15/09/2023,Porto Airport,23,26.31,25.3
CDMR,11/09/2023,Porto Airport,23,17.76,15.8
CGAR,10/09/2023,Porto Airport,2,53.59,18.8
CGMR,15/09/2023,Porto Airport,30,19.36,17.5
CDAR,15/09/2023,Porto Airport,30,26.81,26
MDMR,11/09/2023,Porto Airport,30,15.66,12.6
CGAR,11/09/2023,Porto Airport,30,32.48,26.8
DDMR,11/09/2023,Porto Airport,30,18.26,17.6
CWMR,11/09/2023,Porto Airport,30,23.59,24.3
CGMR,18/09/2023,Porto Airport,30,18.15,17.5
DDMR,25/09/2023,Porto Airport,30,17.65,17.6
CDAR,18/09/2023,Porto Airport,30,20.77,26
DDMR,18/09/2023,Porto Airport,30,17.65,17.6
CWMR,18/09/2023,Porto Airport,30,20.95,24.3
MDMR,18/09/2023,Porto Airport,30,15.05,12.6
CDMR,25/09/2023,Porto Airport,30,17.15,16.6
CGAR,18/09/2023,Porto Airport,30,21.27,26.8
CGMR,11/09/2023,Porto Airport,30,18.76,17.5
CDAR,11/09/2023,Porto Airport,30,31.98,26
HDMR,11/09/2023,Porto Airport,30,15.76,12.8
DDMR,15/09/2023,Porto Airport,30,18.86,17.6
CWMR,15/09/2023,Porto Airport,30,24.18,24.3
HDMR,15/09/2023,Porto Airport,30,16.36,12.8
MCMR,15/09/2023,Porto Airport,30,16.16,11.7
CDMR,15/09/2023,Porto Airport,30,18.36,16.6
CGAR,10/09/2023,Porto Airport,6,37.63,16.5
CGAR,10/09/2023,Porto Airport,15,31.57,21.5
DDMR,1/09/2023,Porto Airport,13,17.42,12
DDMR,1/09/2023,Porto Airport,18,18.1,16.1
DDMR,1/09/2023,Porto Airport,31,18.1,17.6
EDAR,11/09/2023,Porto Airport,3,32.55,16.5
CWMR,1/09/2023,Porto Airport,30,25.74,24.3
CWMR,1/09/2023,Porto Airport,2,49.82,22
CWMR,1/09/2023,Porto Airport,22,25.74,22.3
CWMR,1/09/2023,Porto Airport,21,25.74,22.3
CWMR,1/09/2023,Porto Airport,7,27.01,17.5
CGMR,1/09/2023,Porto Airport,15,18.6,15.8
CGMR,1/09/2023,Porto Airport,30,18.6,17.5
CDAR,1/09/2023,Porto Airport,2,70.94,18.3
HDMR,15/09/2023,Porto Airport,5,17.34,7.5
CGMR,22/09/2023,Porto Airport,5,19.83,13.3
CDAR,22/09/2023,Porto Airport,5,32.97,16
HDMR,22/09/2023,Porto Airport,5,16.83,7.5
MCMR,22/09/2023,Porto Airport,5,16.63,7
CDAR,15/09/2023,Porto Airport,5,32.97,16
CDAR,18/09/2023,Porto Airport,2,54.36,18.3
HDMR,18/09/2023,Porto Airport,2,28.2,8.5
CWMR,25/09/2023,Porto Airport,2,46.7,22
DDMR,18/09/2023,Porto Airport,2,30.7,12.8
CWMR,18/09/2023,Porto Airport,2,51.98,22
CGMR,18/09/2023,Porto Airport,2,31.2,13.4
MDMR,18/09/2023,Porto Airport,2,28.1,8.1
CGAR,18/09/2023,Porto Airport,2,54.86,18.8
NBMH,25/09/2023,Porto Airport,2,26.03,8
HDMR,22/09/2023,Porto Airport,2,26.33,8.5
MCMR,22/09/2023,Porto Airport,2,26.13,7.9
CDMR,22/09/2023,Porto Airport,2,28.33,11.8
HDMR,15/09/2023,Porto Airport,2,27.11,8.5
SFMR,10/09/2023,Porto Airport,2,36.13,16.1
SFMR,10/09/2023,Porto Airport,29,21.25,21
SFMR,10/09/2023,Porto Airport,4,27.19,16
SFMR,10/09/2023,Porto Airport,10,21.38,16.6
SFMR,10/09/2023,Porto Airport,16,21.25,19
EDAR,11/09/2023,Porto Airport,27,31.48,25.3
CDMR,22/09/2023,Porto Airport,27,16.36,15.8
NBMH,22/09/2023,Porto Airport,27,14.06,8.8
CWMR,29/09/2023,Porto Airport,27,19.08,22.3
HDMR,18/09/2023,Porto Airport,27,15.15,9.3
MCMR,18/09/2023,Porto Airport,27,14.95,8.7
CDMR,18/09/2023,Porto Airport,27,17.15,15.8
CDMR,11/09/2023,Porto Airport,27,17.76,15.8
SFMR,10/09/2023,Porto Airport,19,21.25,19
SFMR,10/09/2023,Porto Airport,27,21.25,20.8
SFMR,10/09/2023,Porto Airport,11,21.38,16.6
SFMR,10/09/2023,Porto Airport,7,21.38,16
SFMR,10/09/2023,Porto Airport,31,21.25,21
MCMR,11/09/2023,Porto Airport,27,15.56,8.7
CWMR,10/09/2023,Porto Airport,18,23.84,23
CWMR,10/09/2023,Porto Airport,19,23.84,23
CWMR,10/09/2023,Porto Airport,20,23.84,23
CGMR,10/09/2023,Porto Airport,20,17.71,15.8
CGMR,10/09/2023,Porto Airport,28,17.71,17.5
CGMR,10/09/2023,Porto Airport,18,17.71,15.8
CGMR,10/09/2023,Porto Airport,15,17.71,15.8
CGMR,10/09/2023,Porto Airport,30,17.71,17.5
CGMR,10/09/2023,Porto Airport,21,17.71,17.3
CGMR,10/09/2023,Porto Airport,23,17.71,17.3
CDMR,25/09/2023,Porto Airport,4,18.87,11.3
NBMH,18/09/2023,Porto Airport,4,16.99,7.1
CWMR,1/09/2023,Porto Airport,14,25.74,18
CWMR,1/09/2023,Porto Airport,5,29.87,17.5
CWMR,1/09/2023,Porto Airport,13,27.01,18
CWMR,1/09/2023,Porto Airport,31,25.74,24.3
CGMR,1/09/2023,Porto Airport,21,18.6,17.3
CGMR,22/09/2023,Porto Airport,4,20.29,13.3
CDAR,22/09/2023,Porto Airport,4,33.87,16
HDMR,22/09/2023,Porto Airport,4,17.29,7.5
CWMR,1/09/2023,Porto Airport,18,25.74,23
CWMR,1/09/2023,Porto Airport,19,25.74,23
CWMR,1/09/2023,Porto Airport,20,25.74,23
CWMR,1/09/2023,Porto Airport,27,25.74,22.3
CWMR,1/09/2023,Porto Airport,26,25.74,22.3
CWMR,1/09/2023,Porto Airport,1,49.82,22
CWMR,1/09/2023,Porto Airport,3,35.02,22
CWMR,1/09/2023,Porto Airport,29,25.74,24.3
CWMR,1/09/2023,Porto Airport,12,27.01,18
CWMR,1/09/2023,Porto Airport,17,25.74,23
CWMR,1/09/2023,Porto Airport,4,35.02,17.5
CWMR,1/09/2023,Porto Airport,24,25.74,22.3
CGMR,1/09/2023,Porto Airport,9,17.92,13.8
CGMR,1/09/2023,Porto Airport,10,17.92,13.8
CGMR,1/09/2023,Porto Airport,14,18.6,13.8
CGMR,1/09/2023,Porto Airport,20,18.6,15.8
CGMR,1/09/2023,Porto Airport,28,18.6,17.5
CGMR,1/09/2023,Porto Airport,18,18.6,15.8
DDMR,22/09/2023,Porto Airport,18,16.86,16.1
CGAR,25/09/2023,Porto Airport,18,32.18,21.5
DDMR,15/09/2023,Porto Airport,20,18.86,16.1
CWMR,15/09/2023,Porto Airport,20,24.18,23
HDMR,15/09/2023,Porto Airport,20,16.36,8.8
CDMR,18/09/2023,Porto Airport,12,16.01,11
NBMH,15/09/2023,Porto Airport,12,14.62,6.7
CGAR,22/09/2023,Porto Airport,12,27.8,17
DDMR,22/09/2023,Porto Airport,12,16.99,12
MDMR,29/09/2023,Porto Airport,11,14.39,6.8
CGAR,29/09/2023,Porto Airport,11,27.8,17
DDMR,29/09/2023,Porto Airport,11,16.99,12
NBMH,2/09/2023,Porto Airport,3,16.66,8
NBMH,2/09/2023,Porto Airport,10,14.21,6.7
NBMH,2/09/2023,Porto Airport,16,15.32,8.5
HDMR,29/09/2023,Porto Airport,28,14.36,12.8
MCMR,29/09/2023,Porto Airport,28,14.16,11.7
MDMR,25/09/2023,Porto Airport,28,15.05,12.6
CGAR,25/09/2023,Porto Airport,28,32.18,26.8
EDAR,25/09/2023,Porto Airport,28,31.18,25.3
CWMR,25/09/2023,Porto Airport,28,19.61,24.3
DDMR,10/09/2023,Porto Airport,14,17.21,12
DDMR,10/09/2023,Porto Airport,17,17.21,16.1
NBMH,2/09/2023,Porto Airport,24,15.32,8.8
NBMH,11/09/2023,Porto Airport,22,15.46,8.8
NBMH,2/09/2023,Porto Airport,28,15.32,11.8
NBMH,2/09/2023,Porto Airport,20,15.32,8.5
NBMH,2/09/2023,Porto Airport,13,14.21,6.7
CDMR,29/09/2023,Porto Airport,21,16.36,15.8
NBMH,29/09/2023,Porto Airport,21,14.06,8.8
EDAR,29/09/2023,Porto Airport,21,20.33,25.3
CGAR,22/09/2023,Porto Airport,21,21.33,26.3
DDMR,22/09/2023,Porto Airport,21,16.86,16.8
CGMR,29/09/2023,Porto Airport,21,17.36,17.3
CWMR,22/09/2023,Porto Airport,21,19.08,22.3
HDMR,29/09/2023,Porto Airport,21,14.36,9.3
MDMR,11/09/2023,Porto Airport,2,27.02,8.1
CGAR,11/09/2023,Porto Airport,2,47.99,18.8
DDMR,11/09/2023,Porto Airport,2,29.62,12.8
CWMR,11/09/2023,Porto Airport,2,47.86,22
CGMR,11/09/2023,Porto Airport,2,30.12,13.4
CDAR,11/09/2023,Porto Airport,2,47.49,18.3
HDMR,11/09/2023,Porto Airport,2,27.12,8.5
MCMR,11/09/2023,Porto Airport,2,26.92,7.9
CWMR,15/09/2023,Porto Airport,2,44.74,22
CGMR,15/09/2023,Porto Airport,2,30.11,13.4
MCMR,15/09/2023,Porto Airport,2,26.91,7.9
CDMR,15/09/2023,Porto Airport,2,29.11,11.8
CDAR,22/09/2023,Porto Airport,2,47.49,18.3
CDAR,15/09/2023,Porto Airport,2,46.6,18.3
CGMR,1/09/2023,Porto Airport,23,18.6,17.3
CGMR,1/09/2023,Porto Airport,19,18.6,15.8
CGMR,1/09/2023,Porto Airport,1,30.12,13.4
CGMR,1/09/2023,Porto Airport,2,30.12,13.4
CGMR,1/09/2023,Porto Airport,26,18.6,17.3
CGMR,1/09/2023,Porto Airport,8,17.92,13.8
CGMR,1/09/2023,Porto Airport,22,18.6,17.3
CGMR,1/09/2023,Porto Airport,24,18.6,17.3
CGMR,1/09/2023,Porto Airport,4,20.81,13.3
CGMR,1/09/2023,Porto Airport,11,17.92,13.8
CGMR,1/09/2023,Porto Airport,3,20.81,13.4
CGMR,1/09/2023,Porto Airport,6,19.81,13.3
CGMR,1/09/2023,Porto Airport,16,18.6,15.8
CGMR,1/09/2023,Porto Airport,25,18.6,17.3
CGMR,1/09/2023,Porto Airport,17,18.6,15.8
CGMR,1/09/2023,Porto Airport,29,18.6,17.5
CGMR,1/09/2023,Porto Airport,12,17.92,13.8
MCMR,29/09/2023,Porto Airport,21,14.16,8.7
MDMR,25/09/2023,Porto Airport,21,15.05,9
CGAR,25/09/2023,Porto Airport,21,32.18,26.3
EDAR,25/09/2023,Porto Airport,21,31.18,25.3
CWMR,25/09/2023,Porto Airport,21,19.61,22.3
CGMR,25/09/2023,Porto Airport,21,18.15,17.3
CDAR,25/09/2023,Porto Airport,21,31.68,25.8
HDMR,25/09/2023,Porto Airport,21,15.15,9.3
NBMH,2/09/2023,Porto Airport,6,18.66,7.1
NBMH,15/09/2023,Porto Airport,21,16.06,8.8
EDAR,15/09/2023,Porto Airport,21,26.31,25.3
MCMR,25/09/2023,Porto Airport,21,14.95,8.7
NBMH,18/09/2023,Porto Airport,21,14.85,8.8
NBMH,25/09/2023,Porto Airport,21,14.85,8.8
EDAR,18/09/2023,Porto Airport,21,20.27,25.3
MDMR,22/09/2023,Porto Airport,21,14.26,9
MDMR,15/09/2023,Porto Airport,21,16.26,9
CDAR,29/09/2023,Porto Airport,21,20.83,25.8
CGAR,15/09/2023,Porto Airport,21,27.31,26.3
CGMR,18/09/2023,Porto Airport,27,18.15,17.3
DDMR,25/09/2023,Porto Airport,27,17.65,16.8
CDAR,18/09/2023,Porto Airport,27,20.77,25.8
DDMR,18/09/2023,Porto Airport,27,17.65,16.8
CWMR,18/09/2023,Porto Airport,27,20.95,22.3
MDMR,18/09/2023,Porto Airport,27,15.05,9
CDMR,25/09/2023,Porto Airport,27,17.15,15.8
CGAR,18/09/2023,Porto Airport,27,21.27,26.3
MDMR,11/09/2023,Porto Airport,27,15.66,9
CGAR,11/09/2023,Porto Airport,27,32.48,26.3
DDMR,11/09/2023,Porto Airport,27,18.26,16.8
CWMR,11/09/2023,Porto Airport,27,23.59,22.3
EDAR,18/09/2023,Porto Airport,4,33.37,15.5
EDAR,25/09/2023,Porto Airport,4,32.55,15.5
CDAR,29/09/2023,Porto Airport,4,33.87,16
MDMR,22/09/2023,Porto Airport,4,17.19,7.3
MDMR,15/09/2023,Porto Airport,4,17.28,7.3
CGAR,22/09/2023,Porto Airport,4,34.37,16.5
CGAR,15/09/2023,Porto Airport,4,33.55,16.5
DDMR,15/09/2023,Porto Airport,4,19.88,12.3
DDMR,22/09/2023,Porto Airport,4,19.79,12.3
CGMR,29/09/2023,Porto Airport,4,20.29,13.3
CWMR,22/09/2023,Porto Airport,4,33.06,17.5
CGMR,10/09/2023,Porto Airport,19,17.71,15.8
CGMR,10/09/2023,Porto Airport,1,30.11,13.4
CGMR,10/09/2023,Porto Airport,2,30.11,13.4
CGMR,10/09/2023,Porto Airport,26,17.71,17.3
CGMR,10/09/2023,Porto Airport,8,17.82,13.8
NBMH,29/09/2023,Porto Airport,1,26.04,8
CGMR,25/09/2023,Porto Airport,1,29.33,13.4
CDAR,25/09/2023,Porto Airport,1,48.47,18.3
HDMR,25/09/2023,Porto Airport,1,26.33,8.5
MCMR,25/09/2023,Porto Airport,1,26.13,7.9
EDAR,29/09/2023,Porto Airport,1,53.86,16.5
NBMH,11/09/2023,Porto Airport,10,15.1,6.7
CGMR,10/09/2023,Porto Airport,22,17.71,17.3
CGMR,10/09/2023,Porto Airport,24,17.71,17.3
CGMR,10/09/2023,Porto Airport,4,22.66,13.3
CGMR,10/09/2023,Porto Airport,11,17.82,13.8
CGMR,10/09/2023,Porto Airport,3,22.66,13.4
CGMR,10/09/2023,Porto Airport,6,21.96,13.3
CGMR,10/09/2023,Porto Airport,16,17.71,15.8
CGMR,10/09/2023,Porto Airport,25,17.71,17.3
MCMR,15/09/2023,Porto Airport,20,16.16,8.4
CDMR,15/09/2023,Porto Airport,20,18.36,15.1
CDAR,10/09/2023,Porto Airport,16,31.07,21
EDAR,11/09/2023,Porto Airport,18,31.48,20.5
CDAR,10/09/2023,Porto Airport,4,37.84,16
CDAR,10/09/2023,Porto Airport,15,31.07,21
EDAR,22/09/2023,Porto Airport,20,20.33,20.5
CGMR,22/09/2023,Porto Airport,20,17.36,15.8
CDAR,22/09/2023,Porto Airport,20,20.83,21
EDAR,2/09/2023,Porto Airport,15,44.08,20.5
EDAR,2/09/2023,Porto Airport,10,45.28,16
EDAR,2/09/2023,Porto Airport,16,44.08,20.5
EDAR,2/09/2023,Porto Airport,1,70.01,16.5
HDMR,22/09/2023,Porto Airport,20,14.36,8.8
MCMR,22/09/2023,Porto Airport,20,14.16,8.4
CGMR,15/09/2023,Porto Airport,20,19.36,15.8
CDAR,15/09/2023,Porto Airport,20,26.81,21
MDMR,11/09/2023,Porto Airport,20,15.66,8.6
CGAR,11/09/2023,Porto Airport,20,32.48,21.5
CDAR,10/09/2023,Porto Airport,8,28.38,16.5
DDMR,11/09/2023,Porto Airport,20,18.26,16.1
CWMR,11/09/2023,Porto Airport,20,23.59,23
CGMR,11/09/2023,Porto Airport,20,18.76,15.8
CDAR,11/09/2023,Porto Airport,20,31.98,21
HDMR,11/09/2023,Porto Airport,20,15.76,8.8
CDAR,10/09/2023,Porto Airport,20,31.07,21
CDAR,10/09/2023,Porto Airport,5,37.13,16
CDAR,10/09/2023,Porto Airport,30,31.07,26
CDAR,10/09/2023,Porto Airport,12,28.38,16.5
CDAR,10/09/2023,Porto Airport,31,31.07,26
CDAR,10/09/2023,Porto Airport,10,28.38,16.5
CGAR,10/09/2023,Porto Airport,31,31.57,26.8
CGAR,10/09/2023,Porto Airport,28,31.57,26.8
CGAR,10/09/2023,Porto Airport,13,28.88,17
CGAR,10/09/2023,Porto Airport,27,31.57,26.3
CGAR,10/09/2023,Porto Airport,17,31.57,21.5
CGAR,10/09/2023,Porto Airport,16,31.57,21.5
CGAR,10/09/2023,Porto Airport,24,31.57,26.3
DDMR,10/09/2023,Porto Airport,19,17.21,16.1
DDMR,10/09/2023,Porto Airport,25,17.21,16.8
DDMR,10/09/2023,Porto Airport,3,22.16,12.8
DDMR,10/09/2023,Porto Airport,5,21.46,12.3
DDMR,10/09/2023,Porto Airport,27,17.21,16.8
DDMR,10/09/2023,Porto Airport,11,17.32,12
NBMH,29/09/2023,Porto Airport,11,14.19,6.7
EDAR,22/09/2023,Porto Airport,8,26.8,16
CGMR,22/09/2023,Porto Airport,8,17.49,13.8
CDAR,22/09/2023,Porto Airport,8,27.3,16.5
SFAR,2/09/2023,Porto Airport,30,54.1,32.2
SFAR,2/09/2023,Porto Airport,8,55.54,20.4
HDMR,22/09/2023,Porto Airport,8,14.49,7
SFAR,2/09/2023,Porto Airport,3,60.67,22.6
MCMR,22/09/2023,Porto Airport,8,14.29,6.6
CDAR,15/09/2023,Porto Airport,8,28.92,16.5
MDMR,11/09/2023,Porto Airport,8,15.3,6.8
SFAR,2/09/2023,Porto Airport,21,54.1,31.6
CGAR,11/09/2023,Porto Airport,8,28.97,17
DDMR,11/09/2023,Porto Airport,8,17.9,12
CWMR,11/09/2023,Porto Airport,8,27.77,18
HDMR,18/09/2023,Porto Airport,17,15.15,8.8
MCMR,18/09/2023,Porto Airport,17,14.95,8.4
SFAR,2/09/2023,Porto Airport,9,55.54,20.4
CGMR,1/09/2023,Porto Airport,27,18.6,17.3
CGMR,1/09/2023,Porto Airport,31,18.6,17.5
CGMR,1/09/2023,Porto Airport,7,17.92,13.3
CGMR,1/09/2023,Porto Airport,13,17.92,13.8
CGMR,1/09/2023,Porto Airport,5,19.81,13.3
DDMR,22/09/2023,Porto Airport,11,16.99,12
CGMR,29/09/2023,Porto Airport,11,17.49,13.8
CWMR,22/09/2023,Porto Airport,11,25.34,18
MCMR,29/09/2023,Porto Airport,11,14.29,6.6
MDMR,25/09/2023,Porto Airport,11,13.99,6.8
CGAR,25/09/2023,Porto Airport,11,27.14,17
EDAR,25/09/2023,Porto Airport,11,26.14,16
CWMR,25/09/2023,Porto Airport,11,24.72,18
CGMR,25/09/2023,Porto Airport,11,17.09,13.8
CDAR,25/09/2023,Porto Airport,11,26.64,16.5
HDMR,25/09/2023,Porto Airport,11,14.09,7
CDMR,29/09/2023,Porto Airport,11,16.49,11
EDAR,29/09/2023,Porto Airport,11,26.8,16
DDMR,10/09/2023,Porto Airport,4,22.16,12.3
DDMR,10/09/2023,Porto Airport,1,29.61,12.8
CDMR,22/09/2023,Porto Airport,11,16.49,11
NBMH,22/09/2023,Porto Airport,11,14.19,6.7
CWMR,29/09/2023,Porto Airport,11,25.34,18
DDMR,10/09/2023,Porto Airport,29,17.21,17.6
HDMR,18/09/2023,Porto Airport,11,14.01,7
MCMR,18/09/2023,Porto Airport,11,13.81,6.6
CDMR,18/09/2023,Porto Airport,11,16.01,11
DDMR,10/09/2023,Porto Airport,10,17.32,12
DDMR,10/09/2023,Porto Airport,7,17.32,12.3
NBMH,15/09/2023,Porto Airport,11,14.62,6.7
EDAR,15/09/2023,Porto Airport,11,28.42,16
CDAR,10/09/2023,Porto Airport,6,37.13,16
CDAR,10/09/2023,Porto Airport,29,31.07,26
DDMR,29/09/2023,Porto Airport,18,16.86,16.1
HDMR,29/09/2023,Porto Airport,19,14.36,8.8
MCMR,29/09/2023,Porto Airport,19,14.16,8.4
MDMR,25/09/2023,Porto Airport,19,15.05,8.6
CGAR,25/09/2023,Porto Airport,19,32.18,21.5
EDAR,25/09/2023,Porto Airport,19,31.18,20.5
CWMR,25/09/2023,Porto Airport,19,19.61,23
CGMR,25/09/2023,Porto Airport,19,18.15,15.8
CDAR,25/09/2023,Porto Airport,19,31.68,21
HDMR,25/09/2023,Porto Airport,19,15.15,8.8
CDAR,10/09/2023,Porto Airport,24,31.07,25.8
CDAR,10/09/2023,Porto Airport,25,31.07,25.8
MCMR,18/09/2023,Porto Airport,19,14.95,8.4
CDMR,18/09/2023,Porto Airport,19,17.15,15.1
NBMH,15/09/2023,Porto Airport,19,16.06,8.5
EDAR,15/09/2023,Porto Airport,19,26.31,20.5
MCMR,25/09/2023,Porto Airport,19,14.95,8.4
NBMH,18/09/2023,Porto Airport,19,14.85,8.5
NBMH,25/09/2023,Porto Airport,19,14.85,8.5
EDAR,18/09/2023,Porto Airport,19,20.27,20.5
MDMR,22/09/2023,Porto Airport,19,14.26,8.6
MDMR,15/09/2023,Porto Airport,19,16.26,8.6
CDAR,29/09/2023,Porto Airport,19,20.83,21
CGAR,15/09/2023,Porto Airport,19,27.31,21.5
CGAR,22/09/2023,Porto Airport,19,21.33,21.5
DDMR,22/09/2023,Porto Airport,19,16.86,16.1
CGMR,29/09/2023,Porto Airport,19,17.36,15.8
CWMR,22/09/2023,Porto Airport,19,19.08,23
EDAR,2/09/2023,Porto Airport,8,45.28,16
CGMR,10/09/2023,Porto Airport,17,17.71,15.8
CGMR,10/09/2023,Porto Airport,29,17.71,17.5
CGMR,10/09/2023,Porto Airport,12,17.82,13.8
CGMR,10/09/2023,Porto Airport,27,17.71,17.3
CGMR,10/09/2023,Porto Airport,31,17.71,17.5
CGMR,10/09/2023,Porto Airport,7,17.82,13.3
EDAR,2/09/2023,Porto Airport,13,45.28,16
EDAR,2/09/2023,Porto Airport,27,44.08,25.3
EDAR,2/09/2023,Porto Airport,18,44.08,20.5
EDAR,2/09/2023,Porto Airport,21,44.08,25.3
EDAR,2/09/2023,Porto Airport,25,44.08,25.3
EDAR,2/09/2023,Porto Airport,6,48.32,15.5
EDAR,2/09/2023,Porto Airport,26,44.08,25.3
EDAR,2/09/2023,Porto Airport,9,45.28,16
CGMR,10/09/2023,Porto Airport,13,17.82,13.8
CGMR,10/09/2023,Porto Airport,5,21.96,13.3
