BatchId,market,rentaldate,pickuplocation,locationcode,vehiclecategory,vehiclecategoryid,totalvehicles,extractdate
51860,UsNativeCampers,1/07/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/07/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/07/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/07/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/07/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/07/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/07/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/07/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/08/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/08/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/08/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/08/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/08/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/08/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/08/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/08/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/08/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/08/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/09/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/09/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/09/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/09/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/09/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/09/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/09/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/09/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/09/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/09/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/10/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/10/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/10/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/10/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/10/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/10/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/10/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/10/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/10/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/10/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/11/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/11/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/11/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/11/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/11/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/11/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/11/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/11/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/11/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/11/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/12/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/12/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/12/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/12/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/12/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/12/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/12/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/12/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/12/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/12/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/13/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/13/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/13/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/13/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/13/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/13/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/13/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/13/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/13/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/13/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/14/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/14/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/14/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/14/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/14/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/14/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/14/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/14/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/14/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/14/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/15/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/15/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/15/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/15/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/15/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/15/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/15/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/15/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/15/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/15/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/16/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/16/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/16/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/16/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/16/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/16/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/16/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/16/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/16/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/16/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/17/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/17/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/17/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/17/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/17/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/17/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/17/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/17/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/17/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/17/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/18/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/18/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/18/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/18/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/18/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/18/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/18/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/18/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/18/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/18/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/19/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/19/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/19/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/19/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/19/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/19/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/19/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/19/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/19/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/19/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/20/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/20/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/20/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/20/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/20/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/20/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/20/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/20/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/20/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/20/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/21/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/21/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/21/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/21/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/21/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/21/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/21/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/21/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/21/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/21/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/22/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/22/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/22/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/22/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/22/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/22/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/22/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/22/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/22/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/22/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/23/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/23/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/23/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/23/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/23/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/23/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/23/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/23/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/23/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/23/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/24/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/24/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/24/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/24/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/24/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/24/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/24/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/24/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/24/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/24/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/25/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/25/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/25/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/25/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/25/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/25/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/25/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/25/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/25/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/25/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/26/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/26/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/26/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/26/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/26/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/26/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/26/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/26/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/26/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/26/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/27/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/27/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/27/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/27/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/27/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/27/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/27/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/27/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/27/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/27/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/28/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/28/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/28/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/28/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/28/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/28/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/28/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/28/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/28/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/28/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/29/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/29/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/29/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/29/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/29/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/29/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/29/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/29/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/29/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/29/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/30/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/30/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/30/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/30/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/30/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/30/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/30/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/30/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/30/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/30/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,1/31/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,1/31/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,1/31/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,1/31/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,1/31/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,1/31/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,1/31/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,1/31/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,1/31/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,1/31/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,2/01/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,2/01/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,2/01/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,2/01/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,2/01/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,2/01/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,2/01/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,2/01/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,2/01/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,2/01/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,2/02/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,2/02/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,2/02/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,2/02/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,2/02/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,2/02/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,2/02/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,2/02/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
51860,UsNativeCampers,2/02/2024,Salt Lake City,SLC,Smalls Campervan,6,8,3/03/2023
51860,UsNativeCampers,2/02/2024,Salt Lake City,SLC,Squad Campervan,8,6,3/03/2023
51860,UsNativeCampers,2/03/2024,Denver,DENVER,Biggie Campervan,7,13,3/03/2023
51860,UsNativeCampers,2/03/2024,Denver,DENVER,Smalls Campervan,6,12,3/03/2023
51860,UsNativeCampers,2/03/2024,Denver,DENVER,Squad Campervan,8,4,3/03/2023
51860,UsNativeCampers,2/03/2024,Denver,DENVER,The Caboose,10,2,3/03/2023
51860,UsNativeCampers,2/03/2024,Las Vegas,LAS VEGAS,Biggie Campervan,7,14,3/03/2023
51860,UsNativeCampers,2/03/2024,Las Vegas,LAS VEGAS,Smalls Campervan,6,11,3/03/2023
51860,UsNativeCampers,2/03/2024,Las Vegas,LAS VEGAS,Squad Campervan,8,3,3/03/2023
51860,UsNativeCampers,2/03/2024,Salt Lake City,SLC,Biggie Campervan,7,6,3/03/2023
